ReferenceDesignator,ParameterID_R,GlobalRangeMin,GlobalRangeMax,_DataLevel,_Units,_Array ID,_Platform ID,_Instrument
CE02SHBP-LJ01D-06-DOSTAD106,practical_salinity,0,42,L2,1,CE02SHBP,LJ01D,DOSTAD106
CE02SHBP-LJ01D-06-DOSTAD106,dissolved_oxygen,0,400,L2,µmol kg-1,CE02SHBP,LJ01D,DOSTAD106
CE02SHBP-LJ01D-06-DOSTAD106,ctdbp_no_seawater_pressure,0,6000,L1,dbar,CE02SHBP,LJ01D,DOSTAD106
CE02SHBP-LJ01D-06-DOSTAD106,ctdbp_no_seawater_conductivity,0,6,L1,S m-1,CE02SHBP,LJ01D,DOSTAD106
CE02SHBP-LJ01D-06-DOSTAD106,density,1000,1100,L2,kg m-3,CE02SHBP,LJ01D,DOSTAD106
CE02SHBP-LJ01D-06-DOSTAD106,seawater_temperature,-2,40,L1,ºC,CE02SHBP,LJ01D,DOSTAD106
CE02SHBP-LJ01D-06-DOSTAD106,ctd_tc_oxygen,0,400,L1,umol L-1,CE02SHBP,LJ01D,DOSTAD106
CE02SHBP-LJ01D-07-VEL3DC108,vel3d_c_eastward_turbulent_velocity,-3,3,L1,m s-1,CE02SHBP,LJ01D,VEL3DC108
CE02SHBP-LJ01D-07-VEL3DC108,vel3d_c_northward_turbulent_velocity,-3,3,L1,m s-1,CE02SHBP,LJ01D,VEL3DC108
CE02SHBP-LJ01D-07-VEL3DC108,vel3d_c_upward_turbulent_velocity,-1,1,L1,m s-1,CE02SHBP,LJ01D,VEL3DC108
CE02SHBP-LJ01D-07-VEL3DC108,seawater_pressure_mbar,0,1100000,,0.001 dbar,CE02SHBP,LJ01D,VEL3DC108
CE02SHBP-LJ01D-07-VEL3DC108,turbulent_velocity_east,-3000,3000,L0,mm s-1,CE02SHBP,LJ01D,VEL3DC108
CE02SHBP-LJ01D-07-VEL3DC108,turbulent_velocity_north,-3000,3000,L0,mm s-1,CE02SHBP,LJ01D,VEL3DC108
CE02SHBP-LJ01D-07-VEL3DC108,turbulent_velocity_vertical,-1000,1000,L0,mm s-1,CE02SHBP,LJ01D,VEL3DC108
CE02SHBP-LJ01D-07-VEL3DC108,date_time_array,,,,1,CE02SHBP,LJ01D,VEL3DC108
CE02SHBP-LJ01D-08-OPTAAD106,beam_attenuation,0,100,L2,m-1,CE02SHBP,LJ01D,OPTAAD106
CE02SHBP-LJ01D-08-OPTAAD106,optical_absorption,0,100,L2,m-1,CE02SHBP,LJ01D,OPTAAD106
CE02SHBP-LJ01D-09-PCO2WB103,pco2w_b_absorbance_blank_434,,,L0,1,CE02SHBP,LJ01D,PCO2WB103
CE02SHBP-LJ01D-09-PCO2WB103,pco2w_b_absorbance_blank_620,,,L0,1,CE02SHBP,LJ01D,PCO2WB103
CE02SHBP-LJ01D-09-PCO2WB103,absorbance_ratio_434,0,100000,L0,counts,CE02SHBP,LJ01D,PCO2WB103
CE02SHBP-LJ01D-09-PCO2WB103,absorbance_ratio_620,0,100000,L0,counts,CE02SHBP,LJ01D,PCO2WB103
CE02SHBP-LJ01D-09-PCO2WB103,pco2_seawater,200,2000,L1,uatm,CE02SHBP,LJ01D,PCO2WB103
CE02SHBP-LJ01D-10-PHSEND103,ph_seawater,7.3,8.5,L1,1,CE02SHBP,LJ01D,PHSEND103
CE02SHBP-MJ01C-07-ZPLSCB101,zplsc_connected,,,,,CE02SHBP,MJ01C,ZPLSCB101
CE02SHBP-MJ01C-07-ZPLSCB101,zplsc_active_38k_mode,,,,,CE02SHBP,MJ01C,ZPLSCB101
CE02SHBP-MJ01C-07-ZPLSCB101,zplsc_active_120k_mode,,,,,CE02SHBP,MJ01C,ZPLSCB101
CE02SHBP-MJ01C-07-ZPLSCB101,zplsc_active_200k_mode,,,,,CE02SHBP,MJ01C,ZPLSCB101
CE02SHBP-MJ01C-07-ZPLSCB101,zplsc_current_utc_time,,,,,CE02SHBP,MJ01C,ZPLSCB101
CE02SHBP-MJ01C-07-ZPLSCB101,zplsc_fs_root,,,,,CE02SHBP,MJ01C,ZPLSCB101
CE02SHBP-MJ01C-07-ZPLSCB101,zplsc_host,,,,,CE02SHBP,MJ01C,ZPLSCB101
CE02SHBP-MJ01C-07-ZPLSCB101,zplsc_pid,,,,,CE02SHBP,MJ01C,ZPLSCB101
CE02SHSM-RID26-01-ADCPTA000,corrected_echo_intensity_beam1,0,255,L1,dB,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,corrected_echo_intensity_beam2,0,255,L1,dB,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,corrected_echo_intensity_beam3,0,255,L1,dB,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,corrected_echo_intensity_beam4,0,255,L1,dB,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,eastward_seawater_velocity,-3,3,L1,m s-1,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,northward_seawater_velocity,-3,3,L1,m s-1,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,upward_seawater_velocity,-1,1,L1,m s-1,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,error_seawater_velocity,-1,1,L1,m s-1,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,salinity,,,,1,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,water_velocity_east,-3000,3000,L0,mm s-1,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,water_velocity_north,-3000,3000,L0,mm s-1,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,water_velocity_up,-1000,1000,L0,mm s-1,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-01-ADCPTA000,error_velocity,-1000,1000,L0,mm s-1,CE02SHSM,RID26,ADCPTA000
CE02SHSM-RID26-04-VELPTA000,eastward_velocity,-3,3,L1,m s-1,CE02SHSM,RID26,VELPTA000
CE02SHSM-RID26-04-VELPTA000,northward_velocity,-3,3,L1,m s-1,CE02SHSM,RID26,VELPTA000
CE02SHSM-RID26-04-VELPTA000,upward_velocity,-1,1,L1,m s-1,CE02SHSM,RID26,VELPTA000
CE02SHSM-RID26-04-VELPTA000,pressure_mbar,0,1100000,,0.001 dbar,CE02SHSM,RID26,VELPTA000
CE02SHSM-RID26-04-VELPTA000,velocity_beam1,-3000,3000,L0,mm s-1,CE02SHSM,RID26,VELPTA000
CE02SHSM-RID26-04-VELPTA000,velocity_beam2,-3000,3000,L0,mm s-1,CE02SHSM,RID26,VELPTA000
CE02SHSM-RID26-04-VELPTA000,velocity_beam3,-1000,1000,L0,mm s-1,CE02SHSM,RID26,VELPTA000
CE02SHSM-RID26-06-PHSEND000,phsen_abcdef_ph_seawater,7.3,8.5,L1,1,CE02SHSM,RID26,PHSEND000
CE02SHSM-RID26-07-NUTNRB000,salinity_corrected_nitrate,0,40,L2,µmol L-1,CE02SHSM,RID26,NUTNRB000
CE02SHSM-RID26-07-NUTNRB000,nitrate_concentration,0,40,L1,uMol L-1,CE02SHSM,RID26,NUTNRB000
CE02SHSM-RID26-07-NUTNRB000,rms_error,,,,uMol L-1,CE02SHSM,RID26,NUTNRB000
CE02SHSM-RID26-07-NUTNRB000,humidity,,,,%,CE02SHSM,RID26,NUTNRB000
CE02SHSM-RID26-08-SPKIRB000,spkir_abj_cspp_downwelling_vector,0,300,L1,uW cm-2 nm-1,CE02SHSM,RID26,SPKIRB000
CE02SHSM-RID27-01-OPTAAD000,beam_attenuation,0,100,L2,m-1,CE02SHSM,RID27,OPTAAD000
CE02SHSM-RID27-01-OPTAAD000,optical_absorption,0,100,L2,m-1,CE02SHSM,RID27,OPTAAD000
CE02SHSM-RID27-02-FLORTD000,seawater_scattering_coefficient,,,L2,m-1,CE02SHSM,RID27,FLORTD000
CE02SHSM-RID27-02-FLORTD000,fluorometric_chlorophyll_a,0,50,L1,µg L-1,CE02SHSM,RID27,FLORTD000
CE02SHSM-RID27-02-FLORTD000,fluorometric_cdom,0,375,L1,ppb,CE02SHSM,RID27,FLORTD000
CE02SHSM-RID27-02-FLORTD000,total_volume_scattering_coefficient,0,0.0079,L1,m-1 sr-1,CE02SHSM,RID27,FLORTD000
CE02SHSM-RID27-02-FLORTD000,optical_backscatter,0.0003,1,L2,m-1,CE02SHSM,RID27,FLORTD000
CE02SHSM-RID27-03-CTDBPC000,conductivity,0,6,L1,S m-1,CE02SHSM,RID27,CTDBPC000
CE02SHSM-RID27-03-CTDBPC000,practical_salinity,0,42,L2,1,CE02SHSM,RID27,CTDBPC000
CE02SHSM-RID27-03-CTDBPC000,pressure,0,6000,L1,dbar,CE02SHSM,RID27,CTDBPC000
CE02SHSM-RID27-03-CTDBPC000,ctdbp_seawater_temperature,-2,40,L1,ºC,CE02SHSM,RID27,CTDBPC000
CE02SHSM-RID27-03-CTDBPC000,ctdbp_seawater_pressure,0,6000,L1,dbar,CE02SHSM,RID27,CTDBPC000
CE02SHSM-RID27-03-CTDBPC000,ctdbp_seawater_conductivity,0,6,L1,S m-1,CE02SHSM,RID27,CTDBPC000
CE02SHSM-RID27-03-CTDBPC000,density,1000,1100,L2,kg m-3,CE02SHSM,RID27,CTDBPC000
CE02SHSM-RID27-03-CTDBPC000,temp,-2,40,L1,ºC,CE02SHSM,RID27,CTDBPC000
CE02SHSM-RID27-04-DOSTAD000,dissolved_oxygen,0,400,L2,µmol kg-1,CE02SHSM,RID27,DOSTAD000
CE02SHSM-RID27-04-DOSTAD000,dosta_abcdjm_cspp_tc_oxygen,0,400,L1,umol L-1,CE02SHSM,RID27,DOSTAD000
CE02SHSM-RID27-04-DOSTAD000,estimated_oxygen_concentration,0,400,L1,umol L-1,CE02SHSM,RID27,DOSTAD000
CE02SHSM-RID27-04-DOSTAD000,estimated_oxygen_saturation,0,110,,percent,CE02SHSM,RID27,DOSTAD000
CE02SHSM-RID27-04-DOSTAD000,optode_temperature,-2,40,,ºC,CE02SHSM,RID27,DOSTAD000
CE02SHSM-SBD11-04-VELPTA000,eastward_velocity,-3,3,L1,m s-1,CE02SHSM,SBD11,VELPTA000
CE02SHSM-SBD11-04-VELPTA000,northward_velocity,-3,3,L1,m s-1,CE02SHSM,SBD11,VELPTA000
CE02SHSM-SBD11-04-VELPTA000,upward_velocity,-1,1,L1,m s-1,CE02SHSM,SBD11,VELPTA000
CE02SHSM-SBD11-04-VELPTA000,pressure_mbar,0,1100000,,0.001 dbar,CE02SHSM,SBD11,VELPTA000
CE02SHSM-SBD11-04-VELPTA000,velocity_beam1,-3000,3000,L0,mm s-1,CE02SHSM,SBD11,VELPTA000
CE02SHSM-SBD11-04-VELPTA000,velocity_beam2,-3000,3000,L0,mm s-1,CE02SHSM,SBD11,VELPTA000
CE02SHSM-SBD11-04-VELPTA000,velocity_beam3,-1000,1000,L0,mm s-1,CE02SHSM,SBD11,VELPTA000
CE02SHSM-SBD11-06-METBKA000,barometric_pressure,800,1100,L0,mbar,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,relative_humidity,0,100,L1,%,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,air_temperature,-50,50,L1,ºC,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,longwave_irradiance,200,500,L1,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,precipitation,0,50,L1,mm,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,sea_surface_temperature,-2,40,L1,ºC,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,sea_surface_conductivity,0,6,L1,S m-1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,shortwave_irradiance,0,1000,L1,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,eastward_wind_velocity,-33,33,L0,m s-1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,northward_wind_velocity,-33,33,L0,m s-1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_barpres,87000,108330,L1,Pa,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_current_direction,0,360,,degrees,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_current_speed,-3,3,,m s-1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_relwind_direction,0,360,,degrees,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_relwind_speed,-33,33,,m s-1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_netsirr,0,500,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_rainrte,0,50,L2,mm hr-1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_salsurf,0,42,L2,1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_spechum,0,47,L2,g kg-1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_buoyfls,,,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_buoyflx,,,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_frshflx,,,L2,mm hr-1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_heatflx,,,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_latnflx,,,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_mommflx,,,L2,N m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_netlirr,200,500,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_rainflx,,,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_sensflx,,,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_sphum2m,0,47,L2,g kg-1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_stablty,,,L2,1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_tempa2m,-50,50,L2,ºC,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_tempskn,-2,40,L2,ºC,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_wind10m,-33,33,L2,m s-1,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_netsirr_hourly,,,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_heatflx_minute,,,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_latnflx_minute,,,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_netlirr_minute,,,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD11-06-METBKA000,met_sensflx_minute,,,L2,W m-2,CE02SHSM,SBD11,METBKA000
CE02SHSM-SBD12-04-PCO2AA000,partial_pressure_co2_atm,180,500,L1,uatm,CE02SHSM,SBD12,PCO2AA000
CE02SHSM-SBD12-04-PCO2AA000,partial_pressure_co2_ssw,100,600,L1,uatm,CE02SHSM,SBD12,PCO2AA000
CE02SHSM-SBD12-04-PCO2AA000,pco2_co2flux,-1.00E-08,4.40E-07,L2,mol m-2 s-1,CE02SHSM,SBD12,PCO2AA000
CE02SHSM-SBD12-04-PCO2AA000,measured_air_co2,0,600,L0,ppm,CE02SHSM,SBD12,PCO2AA000
CE02SHSM-SBD12-04-PCO2AA000,measured_water_co2,0,600,L0,ppm,CE02SHSM,SBD12,PCO2AA000
CE02SHSM-SBD12-04-PCO2AA000,humidity,,,,mbar,CE02SHSM,SBD12,PCO2AA000
CE02SHSM-SBD12-05-WAVSSA000,average_wave_height,0,12,L0,m,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,max_wave_height,0,30,L0,m,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,significant_wave_height,0,18,L0,m,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,significant_period,3,20,L0,sec,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,wave_height_10,0,23,L0,m,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,wave_period_10,3,30,L0,sec,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,mean_wave_period,3,30,L0,sec,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,peak_wave_period,3,30,L0,sec,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,wave_period_tp5,3,30,L0,sec,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,wave_height_hmo,0,30,L0,m,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,mean_direction,0,360,L0,degrees,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,mean_direction_array,0,360,L0,degrees,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,heave_offset_array,0,3,L0,m,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,north_offset_array,0,50,L0,m,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,east_offset_array,0,50,L0,m,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,wavss_a_directional_frequency,,,L1,Hz,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,wavss_a_non_directional_frequency,,,L1,Hz,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,wavss_a_corrected_mean_wave_direction,0,360,L1,deg,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,wavss_a_corrected_directional_wave_direction,0,360,L1,deg,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,wavss_a_magcor_buoymotion_x,0,50,L1,m,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-05-WAVSSA000,wavss_a_magcor_buoymotion_y,0,50,L1,m,CE02SHSM,SBD12,WAVSSA000
CE02SHSM-SBD12-08-FDCHPA000,wind_u_avg,-33,33,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,wind_v_avg,-33,33,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,wind_w_avg,-33,33,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,speed_of_sound_avg,1380,1580,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,wind_u_max,-33,33,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,wind_v_max,-33,33,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,wind_w_max,-33,33,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,speed_of_sound_max,1380,1580,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,wind_u_min,-33,33,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,wind_v_min,-33,33,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,wind_w_min,-33,33,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,speed_of_sound_min,1380,1580,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,x_ang_rate_avg,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,y_ang_rate_avg,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,z_ang_rate_avg,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,x_ang_rate_max,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,y_ang_rate_max,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,z_ang_rate_max,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,x_ang_rate_min,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,y_ang_rate_min,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,z_ang_rate_min,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,u_corr,-33,33,L1,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,v_corr,-33,33,L1,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,w_corr,-33,33,L1,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,wind_speed,-33,33,,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,buoyance_flux,,,L2,m s-1 K,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_wind_x,-3300,3300,L0,cm s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_wind_y,-3300,3300,L0,cm s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_wind_z,-1000,1000,L0,cm s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_speed_of_sound_sonic,13800,15800,L0,cm s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_a_tmpatur,-50,50,L1,ºC,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_a_windtur_north,-33,33,L1,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_a_windtur_up,-10,10,L1,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_a_windtur_west,-33,33,L1,m s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_a_fluxhot,,,L2,m s-1 * K,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_x_ang_rate,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_y_ang_rate,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSM-SBD12-08-FDCHPA000,fdchp_z_ang_rate,,,,rad s-1,CE02SHSM,SBD12,FDCHPA000
CE02SHSP-SP001-01-DOSTAJ000,dissolved_oxygen,0,400,L2,µmol kg-1,CE02SHSP,SP001,DOSTAJ000
CE02SHSP-SP001-01-DOSTAJ000,pressure_depth,0,6000,,dbar,CE02SHSP,SP001,DOSTAJ000
CE02SHSP-SP001-01-DOSTAJ000,dosta_abcdjm_cspp_tc_oxygen,0,400,L1,umol L-1,CE02SHSP,SP001,DOSTAJ000
CE02SHSP-SP001-01-DOSTAJ000,estimated_oxygen_concentration,0,400,L1,umol L-1,CE02SHSP,SP001,DOSTAJ000
CE02SHSP-SP001-01-DOSTAJ000,estimated_oxygen_saturation,0,110,,percent,CE02SHSP,SP001,DOSTAJ000
CE02SHSP-SP001-01-DOSTAJ000,optode_temperature,-2,40,,ºC,CE02SHSP,SP001,DOSTAJ000
CE02SHSP-SP001-02-VELPTJ000,pressure_depth,0,6000,,dbar,CE02SHSP,SP001,VELPTJ000
CE02SHSP-SP001-02-VELPTJ000,velpt_pressure,0,6000,,dbar,CE02SHSP,SP001,VELPTJ000
CE02SHSP-SP001-02-VELPTJ000,velocity_beam1_m_s,-3,3,,m s-1,CE02SHSP,SP001,VELPTJ000
CE02SHSP-SP001-02-VELPTJ000,velocity_beam2_m_s,-3,3,,m s-1,CE02SHSP,SP001,VELPTJ000
CE02SHSP-SP001-02-VELPTJ000,velocity_beam3_m_s,-1,1,,m s-1,CE02SHSP,SP001,VELPTJ000
CE02SHSP-SP001-02-VELPTJ000,velpt_j_eastward_velocity,-3,3,L1,m s-1,CE02SHSP,SP001,VELPTJ000
CE02SHSP-SP001-02-VELPTJ000,velpt_j_northward_velocity,-3,3,L1,m s-1,CE02SHSP,SP001,VELPTJ000
CE02SHSP-SP001-02-VELPTJ000,velpt_j_upward_velocity,-1,1,L1,m s-1,CE02SHSP,SP001,VELPTJ000
CE02SHSP-SP001-02-VELPTJ000,temperature,-2,40,,ºC,CE02SHSP,SP001,VELPTJ000
CE02SHSP-SP001-02-VELPTJ000,speed_of_sound,1380,1580,,m s-1,CE02SHSP,SP001,VELPTJ000
CE02SHSP-SP001-04-OPTAAJ000,beam_attenuation,0,100,L2,m-1,CE02SHSP,SP001,OPTAAJ000
CE02SHSP-SP001-04-OPTAAJ000,optical_absorption,0,100,L2,m-1,CE02SHSP,SP001,OPTAAJ000
CE02SHSP-SP001-04-OPTAAJ000,pressure_depth,0,6000,,dbar,CE02SHSP,SP001,OPTAAJ000
CE02SHSP-SP001-05-NUTNRJ000,salinity_corrected_nitrate,0,40,L2,µmol L-1,CE02SHSP,SP001,NUTNRJ000
CE02SHSP-SP001-05-NUTNRJ000,nutnr_nitrogen_in_nitrate,0,2.5,,mg/l,CE02SHSP,SP001,NUTNRJ000
CE02SHSP-SP001-05-NUTNRJ000,nutnr_absorbance_at_254_nm,,,,1,CE02SHSP,SP001,NUTNRJ000
CE02SHSP-SP001-05-NUTNRJ000,nutnr_absorbance_at_350_nm,,,,1,CE02SHSP,SP001,NUTNRJ000
CE02SHSP-SP001-05-NUTNRJ000,pressure_depth,0,6000,,dbar,CE02SHSP,SP001,NUTNRJ000
CE02SHSP-SP001-05-NUTNRJ000,ctd_psu,0,42,,1,CE02SHSP,SP001,NUTNRJ000
CE02SHSP-SP001-05-NUTNRJ000,ctd_temp,-2,40,,ºC,CE02SHSP,SP001,NUTNRJ000
CE02SHSP-SP001-05-NUTNRJ000,ctd_dbar,0,6000,,dbar,CE02SHSP,SP001,NUTNRJ000
CE02SHSP-SP001-05-NUTNRJ000,nitrate_concentration,0,40,L1,uMol L-1,CE02SHSP,SP001,NUTNRJ000
CE02SHSP-SP001-05-NUTNRJ000,humidity,,,,%,CE02SHSP,SP001,NUTNRJ000
CE02SHSP-SP001-06-SPKIRJ000,pressure_depth,0,6000,,dbar,CE02SHSP,SP001,SPKIRJ000
